,Unnamed: 0,frame,type,index,x,y
2772,2772,41,left_hand,6,0.3336857616849029,0.7640788725682632
2773,2773,41,left_hand,7,0.3270093605486016,0.7420859908235412
2774,2774,41,left_hand,8,0.3310385596548386,0.7139558275661414
2775,2775,41,left_hand,9,0.3054107016044675,0.6831242020100026
2776,2776,41,left_hand,10,0.31441898132638235,0.7538736951666084
2777,2777,41,left_hand,11,0.3138793186260691,0.7442150938703457
2778,2778,41,left_hand,12,0.293283679480382,0.7277324949193003
2779,2779,41,left_hand,13,0.2803328142343733,0.690020986122888
2780,2780,41,left_hand,14,0.28452788694717007,0.7748313866052787
2781,2781,41,left_hand,15,0.28332612612145885,0.7425241172257877
2782,2782,41,left_hand,16,0.2883352146449205,0.7262118755284652
2783,2783,41,left_hand,17,0.26336108559236815,0.697073100504954
2784,2784,41,left_hand,18,0.265335311363326,0.7575243212752477
2785,2785,41,left_hand,19,0.27533408368083756,0.7420111344596658
2786,2786,41,left_hand,20,0.26342812384555003,0.715365481235809
2787,2787,41,right_hand,0,0.6729206425462089,0.6768679458833742
2788,2788,41,right_hand,1,0.6459725412365747,0.6971634212909958
2789,2789,41,right_hand,2,0.6274171613427386,0.7149772426836918
2790,2790,41,right_hand,3,0.6233206086052557,0.7400035910910301
2791,2791,41,right_hand,4,0.6263066222565852,0.7753301848605669
2792,2792,41,right_hand,5,0.6362243626343785,0.7183891926627881
2793,2793,41,right_hand,6,0.6253857537665533,0.7799150687765348
2794,2794,41,right_hand,7,0.630837443469395,0.7629395302988514
2795,2795,41,right_hand,8,0.6345279787969571,0.7383431478763464
2796,2796,41,right_hand,9,0.6368713102521826,0.7109436110752756
2797,2797,41,right_hand,10,0.642207017256127,0.778568591589281
2798,2798,41,right_hand,11,0.6661077245465049,0.7518786565350585
2799,2799,41,right_hand,12,0.6562092670125518,0.7383647488405207
2800,2800,41,right_hand,13,0.6700056918746562,0.7076745912214989
2801,2801,41,right_hand,14,0.6710559837620558,0.7663147184232548
2802,2802,41,right_hand,15,0.6840003649523173,0.7484383082661715
2803,2803,41,right_hand,16,0.6745058805828158,0.7293895105835675
2804,2804,41,right_hand,17,0.6907149427523092,0.71154677579625
2805,2805,41,right_hand,18,0.6924792264676443,0.7583166393598895
2806,2806,41,right_hand,19,0.6997035220478837,0.7356895158523427
2807,2807,41,right_hand,20,0.699181892659076,0.7229918333619099
2808,2808,42,left_head,1,0.49550304692628344,0.285816183195981
2809,2809,42,left_head,2,0.49734789429828935,0.2829605420820824
2810,2810,42,left_head,3,0.5307324549508533,0.2988089041777028
2811,2811,42,left_head,7,0.5546678218994148,0.330503371457077
2812,2812,42,left_head,9,0.5040696626842301,0.3897117770313017
2813,2813,42,right_head,0,0.46572566618177835,0.323697022970395
2814,2814,42,right_head,4,0.44535743097208985,0.2807642405681296
2815,2815,42,right_head,5,0.44297571919556994,0.2730827304742303
2816,2816,42,right_head,6,0.4102094873858035,0.27991226616028464
2817,2817,42,right_head,8,0.40616584024370866,0.3019018481443707
2818,2818,42,right_head,10,0.4383308421695493,0.36153226662954463
2819,2819,42,left_arm,11,0.6423411269300053,0.5494591456282613
2820,2820,42,left_arm,13,0.7806329346898824,0.9494422034106762
2821,2821,42,left_arm,15,0.7106476885668532,0.7352638456635735
2822,2822,42,left_arm,17,0.6659662470495922,0.7124576871881023
2823,2823,42,left_arm,19,0.6426798002334637,0.649739298178085
2824,2824,42,left_arm,21,0.6473999050906515,0.676150256875124
2825,2825,42,left_arm,23,0.5793965818422925,1.047199277237287
2826,2826,42,right_arm,12,0.3057923069753582,0.5481490282838294
2827,2827,42,right_arm,14,0.1881852541756784,0.9399465900495958
2828,2828,42,right_arm,16,0.25593427673471153,0.7267134432210863
2829,2829,42,right_arm,18,0.28761769647225277,0.6904241540605828
2830,2830,42,right_arm,20,0.30198741421355935,0.6316260141117529
2831,2831,42,right_arm,22,0.3135153686585232,0.6581094546540546
2832,2832,42,right_arm,24,0.3748483398104127,1.0460748857866327
2833,2833,42,left_hand,0,0.2905865844871722,0.6382541052503246
2834,2834,42,left_hand,1,0.32083255538817845,0.6614715082818735
2835,2835,42,left_hand,2,0.3380664039035306,0.7130226292848425
2836,2836,42,left_hand,3,0.3355820866772945,0.7648092012822915
2837,2837,42,left_hand,4,0.32140210775976236,0.802186618058419
2838,2838,42,left_hand,5,0.3239836862331372,0.6800845878088018
2839,2839,42,left_hand,6,0.3346849630470623,0.7549421330931619
2840,2840,42,left_hand,7,0.32882347580957927,0.7405487559656105
2841,2841,42,left_hand,8,0.3230246114687057,0.7198372617312075
2842,2842,42,left_hand,9,0.2949316102248697,0.6796056065780631
2843,2843,42,left_hand,10,0.31059279559537883,0.7658060284959742
2844,2844,42,left_hand,11,0.30113184769923973,0.7475083378820687
2845,2845,42,left_hand,12,0.3056221800695912,0.7149378230781344
2846,2846,42,left_hand,13,0.2738156314024866,0.6939112205206937
2847,2847,42,left_hand,14,0.2836558127737517,0.7664178426190935
2848,2848,42,left_hand,15,0.28090870749122554,0.7443943633034051
2849,2849,42,left_hand,16,0.2781903531663703,0.7214215733423764
2850,2850,42,left_hand,17,0.2554988636656244,0.7003583568817184
2851,2851,42,left_hand,18,0.2653387282825783,0.7520332069526148
2852,2852,42,left_hand,19,0.2675821729243832,0.7376378578831824
2853,2853,42,left_hand,20,0.2644155563103557,0.7171800090213059
2854,2854,42,right_hand,0,0.677496445765571,0.6899125468912669
2855,2855,42,right_hand,1,0.6322130933597876,0.7034150832628776
2856,2856,42,right_hand,2,0.612359002556416,0.7270666280660568
2857,2857,42,right_hand,3,0.6161941406018571,0.7492149001706436
2858,2858,42,right_hand,4,0.6320059369717439,0.7848811195200559
2859,2859,42,right_hand,5,0.6293027128203987,0.7126145100104581
2860,2860,42,right_hand,6,0.6221164234041804,0.770134166786467
2861,2861,42,right_hand,7,0.6379176090041949,0.7676237279060792
2862,2862,42,right_hand,8,0.6421078547929221,0.7457756622519616
2863,2863,42,right_hand,9,0.6527156591540304,0.6984449909954114
2864,2864,42,right_hand,10,0.6457099589615123,0.7649444006642315
2865,2865,42,right_hand,11,0.643170642945068,0.7643014354797331
2866,2866,42,right_hand,12,0.6478236239366986,0.7412585831482268
2867,2867,42,right_hand,13,0.685116435522585,0.7003632343005365
2868,2868,42,right_hand,14,0.67501068670301,0.7709181797419217
2869,2869,42,right_hand,15,0.6789316261957479,0.747312996112558
2870,2870,42,right_hand,16,0.6688508048871742,0.730942279325223
2871,2871,42,right_hand,17,0.6913868596072356,0.7020643201823029
2872,2872,42,right_hand,18,0.690429812349158,0.7620559156954032
2873,2873,42,right_hand,19,0.6970693253313316,0.7423098245394696
2874,2874,42,right_hand,20,0.68984108200943,0.724046161269209
2875,2875,43,left_head,1,0.4964566984822524,0.28050680379755066
2876,2876,43,left_head,2,0.5116280407842339,0.2936010679555723
2877,2877,43,left_head,3,0.5267324442007392,0.29907241103165894
2878,2878,43,left_head,7,0.5645389181555084,0.3218448545643703
2879,2879,43,left_head,9,0.5015813445689682,0.38197053238866335
2880,2880,43,right_head,0,0.47283566309321284,0.32047739942773457
2881,2881,43,right_head,4,0.442591301304073,0.2797747495544831
2882,2882,43,right_head,5,0.42572035162677196,0.2752187579137169
2883,2883,43,right_head,6,0.41396214654065244,0.27982443306562577
2884,2884,43,right_head,8,0.410496874755455,0.3135204311727384
2885,2885,43,right_head,10,0.4457739277142909,0.3748587582616534
2886,2886,43,left_arm,11,0.6374681196380401,0.549640925532075
2887,2887,43,left_arm,13,0.7891382286539178,0.963012532825863
2888,2888,43,left_arm,15,0.6928843162084233,0.7221645441595745
2889,2889,43,left_arm,17,0.6624962958950562,0.6919242645140892
2890,2890,43,left_arm,19,0.6416331141303613,0.6491842410961824
2891,2891,43,left_arm,21,0.6492905685591353,0.6752956195141434
2892,2892,43,left_arm,23,0.5851873419898125,1.0522829506395688
2893,2893,43,right_arm,12,0.32589179717179206,0.5429547598135767
2894,2894,43,right_arm,14,0.1850769594186018,0.9317612108026577
2895,2895,43,right_arm,16,0.26645842499513755,0.7207184110687449
2896,2896,43,right_arm,18,0.2810713666978098,0.6912730784721897
2897,2897,43,right_arm,20,0.3092199161091469,0.6544990970450791
2898,2898,43,right_arm,22,0.31672056887770483,0.6622963555797616
2899,2899,43,right_arm,24,0.38008003966534853,1.0463916489903489
2900,2900,43,left_hand,0,0.2784374265501942,0.6468999670472735
2901,2901,43,left_hand,1,0.3230868632424471,0.6679870097438494
2902,2902,43,left_hand,2,0.3333996099450463,0.6993063359580827
2903,2903,43,left_hand,3,0.32715496616543155,0.761694044697915
2904,2904,43,left_hand,4,0.32137437933807506,0.8010217372812657
2905,2905,43,left_hand,5,0.33861899479498786,0.6914221029803036
2906,2906,43,left_hand,6,0.3345676628647707,0.7595101843575516
2907,2907,43,left_hand,7,0.3324117863280355,0.74914760831451
2908,2908,43,left_hand,8,0.3336681563352104,0.7245015328038146
2909,2909,43,left_hand,9,0.2964068203083728,0.6858565906687802
2910,2910,43,left_hand,10,0.30233320392446195,0.7541685369954853
2911,2911,43,left_hand,11,0.3090706980162647,0.7526299556640046
2912,2912,43,left_hand,12,0.3038251845996799,0.7203089297053987
2913,2913,43,left_hand,13,0.27754712584953767,0.7005033341959176
2914,2914,43,left_hand,14,0.2791912877249549,0.7590294807524638
2915,2915,43,left_hand,15,0.29141485903228115,0.7471378415924806
2916,2916,43,left_hand,16,0.2844637010696659,0.718781372492919
2917,2917,43,left_hand,17,0.2590867132378436,0.7032857958554105
2918,2918,43,left_hand,18,0.26754892126619434,0.7521134946671824
2919,2919,43,left_hand,19,0.2764088223368704,0.7324074265301443
2920,2920,43,left_hand,20,0.2724561378240213,0.7144720701750236
2921,2921,43,right_hand,0,0.6834350650192353,0.6871278236793047
2922,2922,43,right_hand,1,0.6471013724834337,0.6909954483217661
2923,2923,43,right_hand,2,0.6206346982596915,0.714908370229913
2924,2924,43,right_hand,3,0.6158590113185871,0.7532280724563692
2925,2925,43,right_hand,4,0.6258285338997057,0.7632930945887932
2926,2926,43,right_hand,5,0.6305433367890263,0.7040062967852402
2927,2927,43,right_hand,6,0.6293291706760559,0.7673439178371572
2928,2928,43,right_hand,7,0.6368742710442076,0.7589279563702147
2929,2929,43,right_hand,8,0.6371637196636166,0.7358157925241181
2930,2930,43,right_hand,9,0.6539336211752286,0.7007358265666821
2931,2931,43,right_hand,10,0.6467274855049552,0.7650211802414184
2932,2932,43,right_hand,11,0.6569513268543862,0.7552530001424725
2933,2933,43,right_hand,12,0.6588589538124543,0.7336716515217998
2934,2934,43,right_hand,13,0.674818563312539,0.7062749853627888
2935,2935,43,right_hand,14,0.6817126587211486,0.7728750666495188
2936,2936,43,right_hand,15,0.6745045542120156,0.7479179901439511
2937,2937,43,right_hand,16,0.668555938033004,0.7302504147228502
2938,2938,43,right_hand,17,0.6886192469508425,0.7170193992427295
2939,2939,43,right_hand,18,0.6864866409270212,0.7526287467056263
2940,2940,43,right_hand,19,0.6923995771625657,0.7382719347520613
2941,2941,43,right_hand,20,0.7025253448770112,0.7234655250583206
2942,2942,44,left_head,1,0.4914299757413916,0.2835319997809684
2943,2943,44,left_head,2,0.5094387073840894,0.28818415176383655
2944,2944,44,left_head,3,0.5291965411996864,0.2927644802038863
2945,2945,44,left_head,7,0.5747256732652454,0.33212637609499823
2946,2946,44,left_head,9,0.49764889615481195,0.3864968100676713
2947,2947,44,right_head,0,0.4653623828277088,0.3247269011806141
2948,2948,44,right_head,4,0.4515073555852392,0.2725787051098085
2949,2949,44,right_head,5,0.4397945249270909,0.27484852052786235
2950,2950,44,right_head,6,0.42955100427117343,0.2714791738566179
2951,2951,44,right_head,8,0.4118099641519828,0.3017693567258216
2952,2952,44,right_head,10,0.4343134042455933,0.37596503675843623
2953,2953,44,left_arm,11,0.6560800031385091,0.5472571790768574
2954,2954,44,left_arm,13,0.7822502203132952,0.9480344152264026
2955,2955,44,left_arm,15,0.7038378911109442,0.7506431980598023
2956,2956,44,left_arm,17,0.6728626851586912,0.7247735991871442
2957,2957,44,left_arm,19,0.6564115490096767,0.6626814444581763
2958,2958,44,left_arm,21,0.6552483840371226,0.6877705062747435
2959,2959,44,left_arm,23,0.5795973993829341,1.0479760719636886
2960,2960,44,right_arm,12,0.33042609304996634,0.5421723219162159
2961,2961,44,right_arm,14,0.1810461850149698,0.9399284363033374
2962,2962,44,right_arm,16,0.2678853867703031,0.7286115560360589
2963,2963,44,right_arm,18,0.28967664417175387,0.6960426118767665
2964,2964,44,right_arm,20,0.30896492439740597,0.6540305389998927
2965,2965,44,right_arm,22,0.3138331672727462,0.6548330485979149
2966,2966,44,right_arm,24,0.3725237324579044,1.0469719245059166
2967,2967,44,left_hand,0,0.2971692308342691,0.6444207152211189
2968,2968,44,left_hand,1,0.32731355073648827,0.6566289746437686
2969,2969,44,left_hand,2,0.3436462991507706,0.7106898719491849
2970,2970,44,left_hand,3,0.335957430232887,0.7671298633402126
2971,2971,44,left_hand,4,0.3227801761635545,0.7878050867530894
2972,2972,44,left_hand,5,0.3341502730926586,0.6687324524987286
2973,2973,44,left_hand,6,0.33485168345258115,0.7486881774825782
2974,2974,44,left_hand,7,0.3331868080422204,0.7349616980395283
2975,2975,44,left_hand,8,0.31954161858105345,0.72541551091561
2976,2976,44,left_hand,9,0.29498570816696174,0.6801286162015144
2977,2977,44,left_hand,10,0.3056454006954217,0.7626795830211277
2978,2978,44,left_hand,11,0.3139617997059913,0.7472451764459803
2979,2979,44,left_hand,12,0.30604089166886633,0.722706247346454
2980,2980,44,left_hand,13,0.2728495974068705,0.6871875442938784
2981,2981,44,left_hand,14,0.2865063801278318,0.7557514048152018
2982,2982,44,left_hand,15,0.2938746199912774,0.7349185668691038
2983,2983,44,left_hand,16,0.2834313455176505,0.7254481655532615
2984,2984,44,left_hand,17,0.2479075948988204,0.688803795662147
2985,2985,44,left_hand,18,0.2673945852129911,0.7408550530138801
2986,2986,44,left_hand,19,0.2691256034156901,0.744295069351397
2987,2987,44,left_hand,20,0.2608776925960418,0.7162216123280498
2988,2988,44,right_hand,0,0.6706741733345979,0.6877740468807415
2989,2989,44,right_hand,1,0.6473791410625162,0.6871590833912747
2990,2990,44,right_hand,2,0.622814649595798,0.7176504283591915
2991,2991,44,right_hand,3,0.6058205689311467,0.747461488370851
2992,2992,44,right_hand,4,0.6261024993082619,0.7738504978317304
2993,2993,44,right_hand,5,0.6261105438912918,0.701933394162238
2994,2994,44,right_hand,6,0.6260768067578245,0.7656162390034777
2995,2995,44,right_hand,7,0.6223998790361802,0.7652724591832251
2996,2996,44,right_hand,8,0.6387649912184945,0.740562678842431
2997,2997,44,right_hand,9,0.6471262426520551,0.6958630158987109
2998,2998,44,right_hand,10,0.6570719091989591,0.7714285336378601
2999,2999,44,right_hand,11,0.6463321607802666,0.7530664516588788
3000,3000,44,right_hand,12,0.6556169451125528,0.7316545695125896
3001,3001,44,right_hand,13,0.6716316673354438,0.6906336924832827
3002,3002,44,right_hand,14,0.6718446172195864,0.75555240103513
3003,3003,44,right_hand,15,0.6733846466625675,0.7602696175600385
3004,3004,44,right_hand,16,0.6686003330356857,0.733710340850555
3005,3005,44,right_hand,17,0.690494758321309,0.7000603428562897
3006,3006,44,right_hand,18,0.6822431540220866,0.7546640818334942
3007,3007,44,right_hand,19,0.6944659807156914,0.7371141126134533
3008,3008,44,right_hand,20,0.6897363895214526,0.7215057384452512
3009,3009,45,left_head,1,0.48727296947424326,0.28335583306759643
3010,3010,45,left_head,2,0.5140569240111753,0.2839341329723089
3011,3011,45,left_head,3,0.5262390900799142,0.2948519254820799
3012,3012,45,left_head,7,0.5740758429516988,0.32790562018360947
3013,3013,45,left_head,9,0.503289171466652,0.3771806777801268
3014,3014,45,right_head,0,0.46671353292624707,0.31975208053590737
3015,3015,45,right_head,4,0.44853297381684054,0.2792853070468741
3016,3016,45,right_head,5,0.43236242408920594,0.2736048102101539
3017,3017,45,right_head,6,0.41776270959188955,0.2818724523410848
3018,3018,45,right_head,8,0.40559148686918167,0.29979759563309444
3019,3019,45,right_head,10,0.4277926872017594,0.36524911149827777
3020,3020,45,left_arm,11,0.6467471420469381,0.5652513188640466
3021,3021,45,left_arm,13,0.7833411533625091,0.9589370119871542
3022,3022,45,left_arm,15,0.703125117897334,0.7340041900037748
3023,3023,45,left_arm,17,0.6851049694989072,0.7139404367714902
3024,3024,45,left_arm,19,0.6576165808644772,0.6575375284274411
3025,3025,45,left_arm,21,0.6558353764654464,0.6797006429906357
3026,3026,45,left_arm,23,0.5777669738392849,1.03917175088675
3027,3027,45,right_arm,12,0.31319386267994537,0.5448404119431585
3028,3028,45,right_arm,14,0.18679681688323668,0.9351113398372525
3029,3029,45,right_arm,16,0.27328586814127687,0.7096451577294947
3030,3030,45,right_arm,18,0.28677950159564675,0.6881839846128831
3031,3031,45,right_arm,20,0.30999861375916465,0.6425980276190258
3032,3032,45,right_arm,22,0.3171409701069122,0.6562287174234368
3033,3033,45,right_arm,24,0.38023452810395464,1.0419110945014312
3034,3034,45,left_hand,0,0.28988945443379005,0.6399863874537316
3035,3035,45,left_hand,1,0.30967675774041004,0.6555932686583396
3036,3036,45,left_hand,2,0.3281707555379036,0.7046112551473945
3037,3037,45,left_hand,3,0.33358213157478894,0.759875754459167
3038,3038,45,left_hand,4,0.3150951420837721,0.7890681087004547
3039,3039,45,left_hand,5,0.32925096053719205,0.6591008374406238
3040,3040,45,left_hand,6,0.3405905886158665,0.7474276572907111
3041,3041,45,left_hand,7,0.3326405192021724,0.7377264673463821
3042,3042,45,left_hand,8,0.3304874841223181,0.7101703919078486
3043,3043,45,left_hand,9,0.30022022712962476,0.6713831009746757
3044,3044,45,left_hand,10,0.31040735028765554,0.7508978876303946
3045,3045,45,left_hand,11,0.30908732345175133,0.7345249027591285
3046,3046,45,left_hand,12,0.30447610746558895,0.7179168529300612
3047,3047,45,left_hand,13,0.28048809052324075,0.6764201730783017
3048,3048,45,left_hand,14,0.2876711357479958,0.7575218612457264
3049,3049,45,left_hand,15,0.2862685074469413,0.7416627366846553
3050,3050,45,left_hand,16,0.27500715567263834,0.7250146237176429
3051,3051,45,left_hand,17,0.25311901000561265,0.7023823561536109
3052,3052,45,left_hand,18,0.2638582861321313,0.7501638593168712
3053,3053,45,left_hand,19,0.2729411262290893,0.7427702577499468
3054,3054,45,left_hand,20,0.2666036353053533,0.7189140083063887
3055,3055,45,right_hand,0,0.6801621768901674,0.6867922251066506
3056,3056,45,right_hand,1,0.6425805071620271,0.6863595410537247
3057,3057,45,right_hand,2,0.617754920543852,0.7241710849143099
3058,3058,45,right_hand,3,0.6194209629062507,0.7536734595867661
3059,3059,45,right_hand,4,0.6166550871338327,0.7828275538625473
3060,3060,45,right_hand,5,0.6347559067410729,0.7024177801346402
3061,3061,45,right_hand,6,0.6262504335453287,0.7671700047499299
3062,3062,45,right_hand,7,0.6357848946145072,0.7543282090696137
3063,3063,45,right_hand,8,0.6303639464836367,0.7256892394054802
3064,3064,45,right_hand,9,0.6585183318488232,0.7028963776955857
3065,3065,45,right_hand,10,0.6486782470571241,0.7756741871922974
3066,3066,45,right_hand,11,0.6569270110510053,0.7564377309075533
3067,3067,45,right_hand,12,0.6501283301961044,0.7361563173112531
3068,3068,45,right_hand,13,0.6706073692465944,0.7036538684055769
3069,3069,45,right_hand,14,0.6776532146423572,0.7624295568218261
3070,3070,45,right_hand,15,0.6736627180220012,0.753718913983823
3071,3071,45,right_hand,16,0.6644251911488245,0.728635361125324
3072,3072,45,right_hand,17,0.6959799792785457,0.7057441369988963
3073,3073,45,right_hand,18,0.6997246517676575,0.7537174175700981
3074,3074,45,right_hand,19,0.6951393438133081,0.7374682475310171
3075,3075,45,right_hand,20,0.6900421080091648,0.7296284155455374
3076,3076,46,left_head,1,0.4926050643003882,0.2848691755191505
3077,3077,46,left_head,2,0.5060128273730553,0.28626271675029735
3078,3078,46,left_head,3,0.5224259007435591,0.28227126249513074
3079,3079,46,left_head,7,0.553951147034601,0.3349956095975167
3080,3080,46,left_head,9,0.49290040584028955,0.37557184754247597
3081,3081,46,right_head,0,0.4619249375840434,0.30318380914486154
3082,3082,46,right_head,4,0.4383969330977135,0.26716746601598923
3083,3083,46,right_head,5,0.4282686001056972,0.2684594001603881
3084,3084,46,right_head,6,0.42404207345490025,0.27041526420458156
3085,3085,46,right_head,8,0.3988611952202027,0.29602321522545394
3086,3086,46,right_head,10,0.4396031802180811,0.3660897312988422
3087,3087,46,left_arm,11,0.6469023011258328,0.5426399594361252
3088,3088,46,left_arm,13,0.7933571990257208,0.954231139596261
3089,3089,46,left_arm,15,0.6985372406574027,0.7254719867838133
3090,3090,46,left_arm,17,0.6754378951925213,0.7069850654313735
3091,3091,46,left_arm,19,0.6514564904435467,0.664123383728697
3092,3092,46,left_arm,21,0.6520310337882157,0.6700598326081323
3093,3093,46,left_arm,23,0.570741041126997,1.0588208586631203
3094,3094,46,right_arm,12,0.3193729346202498,0.540794315430853
3095,3095,46,right_arm,14,0.19805743344275953,0.9293223205167396
3096,3096,46,right_arm,16,0.27944628943431105,0.725554040545938
3097,3097,46,right_arm,18,0.28458723301536726,0.6974825619346697
3098,3098,46,right_arm,20,0.30936367975583284,0.6609456301167358
3099,3099,46,right_arm,22,0.3080331547504551,0.6601044967260906
3100,3100,46,right_arm,24,0.35506357825268214,1.1026770361400742
3101,3101,46,left_hand,0,0.2862360154333808,0.6447853576187104
3102,3102,46,left_hand,1,0.32126821011050893,0.6609262712711411
3103,3103,46,left_hand,2,0.3355164467074195,0.7037619434147557
3104,3104,46,left_hand,3,0.33326244703200397,0.7661651116851266
3105,3105,46,left_hand,4,0.3093128332354151,0.7913333800975134
3106,3106,46,left_hand,5,0.33404125422608144,0.6715152564829673
3107,3107,46,left_hand,6,0.33011326814254316,0.7521322822424742
3108,3108,46,left_hand,7,0.3273290275187771,0.7420973749992796
3109,3109,46,left_hand,8,0.32198015538782027,0.7249239424118553
3110,3110,46,left_hand,9,0.2965348940107301,0.6794064977512224
3111,3111,46,left_hand,10,0.3174790138863041,0.7548624036922111
3112,3112,46,left_hand,11,0.31398741737027314,0.7375776300888223
3113,3113,46,left_hand,12,0.3084401957419719,0.7177280061598492
3114,3114,46,left_hand,13,0.27747721474371373,0.681152118769351
3115,3115,46,left_hand,14,0.28942948174115535,0.7529777754866769
3116,3116,46,left_hand,15,0.2943880236398761,0.7380259610777727
3117,3117,46,left_hand,16,0.28385416214126896,0.7188937978749865
3118,3118,46,left_hand,17,0.26825767980393694,0.693867968805516
3119,3119,46,left_hand,18,0.26800736518711155,0.7551019578264732
3120,3120,46,left_hand,19,0.26908819695450875,0.7508148506322054
3121,3121,46,left_hand,20,0.2617566211065682,0.7220917436453076
3122,3122,46,right_hand,0,0.6781910200831746,0.6793776080464773
3123,3123,46,right_hand,1,0.6461750838612129,0.6835260441427274
3124,3124,46,right_hand,2,0.6186564973713689,0.7137855998905831
3125,3125,46,right_hand,3,0.6195727546779662,0.7428047153414137
3126,3126,46,right_hand,4,0.6226745057256828,0.7678051305584083
3127,3127,46,right_hand,5,0.6289524767684025,0.709787909355444
3128,3128,46,right_hand,6,0.6168457955731494,0.7605635016972097
3129,3129,46,right_hand,7,0.6231202463794234,0.7578081154184033
3130,3130,46,right_hand,8,0.6337366948369647,0.7456230436767806
3131,3131,46,right_hand,9,0.6613065424591946,0.6918683438522722
3132,3132,46,right_hand,10,0.6503802795438033,0.7676619308149595
3133,3133,46,right_hand,11,0.6502233859440514,0.7653830148706373
3134,3134,46,right_hand,12,0.656534705296278,0.7377745294277441
3135,3135,46,right_hand,13,0.6703620440269488,0.7061300510152634
3136,3136,46,right_hand,14,0.6642217356624349,0.7687664126606384
3137,3137,46,right_hand,15,0.6719590670253005,0.755055995652409
3138,3138,46,right_hand,16,0.6717913032008133,0.7279569070629704
3139,3139,46,right_hand,17,0.6817896703044658,0.7006454649438307
3140,3140,46,right_hand,18,0.6937995504037449,0.7655233377356646
3141,3141,46,right_hand,19,0.6936567277161125,0.7464702921050671
3142,3142,46,right_hand,20,0.6859261234347627,0.719818673368306
3143,3143,47,left_head,1,0.5011466661355192,0.2791604416154601
3144,3144,47,left_head,2,0.5120579564906078,0.2763572201963126
3145,3145,47,left_head,3,0.527778673500097,0.2801222790666533
3146,3146,47,left_head,7,0.5550960200896845,0.319368047584632
3147,3147,47,left_head,9,0.49574852133830805,0.3674329218108259
3148,3148,47,right_head,0,0.457109344568365,0.31026003811266295
3149,3149,47,right_head,4,0.44404952009595844,0.27478147885753557
3150,3150,47,right_head,5,0.43764984069378704,0.2692137326101221
3151,3151,47,right_head,6,0.42514579866794144,0.2731020784653868
3152,3152,47,right_head,8,0.4147415284354634,0.2937461050871106
3153,3153,47,right_head,10,0.43730305517916523,0.3562386584087851
3154,3154,47,left_arm,11,0.6422415118355652,0.5477095640019157
3155,3155,47,left_arm,13,0.782315980829307,0.9561349875444997
3156,3156,47,left_arm,15,0.7001415716213015,0.7320829329532466
3157,3157,47,left_arm,17,0.6760843002312907,0.71891600619828
3158,3158,47,left_arm,19,0.6630775908252006,0.6653895436841993
3159,3159,47,left_arm,21,0.6585042406236392,0.6910091827856683
3160,3160,47,left_arm,23,0.5784943080273643,1.0503846971716606
3161,3161,47,right_arm,12,0.3276337482878299,0.5398454349349748
3162,3162,47,right_arm,14,0.182784876787301,0.9360706266243689
3163,3163,47,right_arm,16,0.27107953161775233,0.728074491298421
3164,3164,47,right_arm,18,0.29637156792309466,0.715357134107936
3165,3165,47,right_arm,20,0.31861046395839066,0.6559210448625522
3166,3166,47,right_arm,22,0.3116969581838295,0.6755274155079682
3167,3167,47,right_arm,24,0.3608635841726525,1.0943701043412604
3168,3168,47,left_hand,0,0.27489359873542235,0.6346595403021459
3169,3169,47,left_hand,1,0.3144701909390422,0.6456712130586845
3170,3170,47,left_hand,2,0.34302205494871285,0.7145414351073547
3171,3171,47,left_hand,3,0.33154604874482085,0.7536058316678208
3172,3172,47,left_hand,4,0.3159419337706506,0.7863238622920998
3173,3173,47,left_hand,5,0.3331943819605334,0.6690453716636461
3174,3174,47,left_hand,6,0.33263423306817275,0.7518650225591746
3175,3175,47,left_hand,7,0.32519353882482605,0.7368139335990109
3176,3176,47,left_hand,8,0.33565637617689753,0.7140461113981352
3177,3177,47,left_hand,9,0.309882885208561,0.6748632750310126
3178,3178,47,left_hand,10,0.30594211117085696,0.7547876397841415
3179,3179,47,left_hand,11,0.31304948438553964,0.7418046088760768
3180,3180,47,left_hand,12,0.30616813302046,0.7145996400943646
3181,3181,47,left_hand,13,0.28699379214672327,0.6819192326074756
3182,3182,47,left_hand,14,0.29117070721711696,0.7573515236913693
3183,3183,47,left_hand,15,0.28746041242053466,0.7435707061450095
3184,3184,47,left_hand,16,0.28765964601984545,0.7093235273021764
3185,3185,47,left_hand,17,0.2629592085553038,0.7015196248539526
3186,3186,47,left_hand,18,0.27875316884494483,0.7407039945332589
3187,3187,47,left_hand,19,0.26846972922831913,0.7368264475539579
3188,3188,47,left_hand,20,0.26622096809194495,0.7087257128445549
3189,3189,47,right_hand,0,0.6904531199218527,0.6885615415336386
3190,3190,47,right_hand,1,0.6471455137816085,0.6857415822338245
3191,3191,47,right_hand,2,0.6173991692104864,0.7118240542722415
3192,3192,47,right_hand,3,0.61630023250693,0.7599782410902822
3193,3193,47,right_hand,4,0.6306258304307797,0.7851318095497509
3194,3194,47,right_hand,5,0.62190655404863,0.7027757417843464
3195,3195,47,right_hand,6,0.6334665736978528,0.764784544610847
3196,3196,47,right_hand,7,0.6241735956799455,0.7549256907708558
3197,3197,47,right_hand,8,0.6357227886880346,0.7538855012584538
3198,3198,47,right_hand,9,0.651696341052259,0.6837820340200503
3199,3199,47,right_hand,10,0.652787771750107,0.766792351417199
