Unnamed: 0,frame,type,index,x,y
2796,41,right_hand,9,0.5358015417620957,0.6323839627301014
2797,41,right_hand,10,0.518634384236079,0.6872486413547739
2798,41,right_hand,11,0.5284699497717311,0.6745320473309112
2799,41,right_hand,12,0.5307394455060995,0.6621266645251253
2800,41,right_hand,13,0.5679040981410465,0.6381617075650896
2801,41,right_hand,14,0.5437380233186712,0.6902057578413594
2802,41,right_hand,15,0.5458783859908067,0.6684752500405812
2803,41,right_hand,16,0.5554702927512698,0.6554948804002333
2804,41,right_hand,17,0.5827241171341407,0.6430208957906699
2805,41,right_hand,18,0.5624065119429841,0.6928963820901125
2806,41,right_hand,19,0.5680013868859509,0.674269258991166
2807,41,right_hand,20,0.5647468760825566,0.659581988297074
2808,42,right_head,1,0.5376257357156016,0.2364984340312042
2809,42,right_head,2,0.5338261400229383,0.2337364942019968
2810,42,right_head,3,0.503602573477752,0.2268769821650762
2811,42,right_head,7,0.4705725801818227,0.2603679471073891
2812,42,right_head,9,0.5086242746409191,0.3214230118658211
2813,42,left_head,0,0.5586119141648577,0.28181894146199915
2814,42,left_head,4,0.5937332509201141,0.2501859093291665
2815,42,left_head,5,0.596170940476934,0.2550943855139779
2816,42,left_head,6,0.6094074864895261,0.24690238930848116
2817,42,left_head,8,0.6104917232374433,0.28496408870750967
2818,42,left_head,10,0.5665658649234845,0.3124600729638424
2819,42,right_arm,11,0.3358609265040815,0.41350397849666176
2820,42,right_arm,13,0.10509725984237747,0.709106280130357
2821,42,right_arm,15,0.24789861010616107,0.5440398150826508
2822,42,right_arm,17,0.2699658591802996,0.5414764852122063
2823,42,right_arm,19,0.2995107502961448,0.49698881771917314
2824,42,right_arm,21,0.3041926949142477,0.5226029746343153
2825,42,right_arm,23,0.26192573782065853,0.8543172096911561
2826,42,left_arm,12,0.6159984460545903,0.5012266075728319
2827,42,left_arm,14,0.6220224615800365,0.876262058931882
2828,42,left_arm,16,0.609519775371144,0.6696145189563988
2829,42,left_arm,18,0.5954631994845382,0.6342747175460742
2830,42,left_arm,20,0.5949078238007253,0.5910352924245942
2831,42,left_arm,22,0.5900457000335073,0.6067031108761332
2832,42,left_arm,24,0.42669995025780805,0.9031842301940637
2833,42,left_hand,0,0.255946045277332,0.45945605538602896
2834,42,left_hand,1,0.2903371180214155,0.4975166963628953
2835,42,left_hand,2,0.27720543013820453,0.5427303445626438
2836,42,left_hand,3,0.2590942903855117,0.5849971727216466
2837,42,left_hand,4,0.2410103766153263,0.6035335308737019
2838,42,left_hand,5,0.2857915553939123,0.5113515358336045
2839,42,left_hand,6,0.2689838698982726,0.578203569423932
2840,42,left_hand,7,0.260778533226254,0.5653450545766008
2841,42,left_hand,8,0.2628382949943112,0.5403875268860255
2842,42,left_hand,9,0.2628170337137249,0.5109261768073066
2843,42,left_hand,10,0.23409236944744752,0.5709948676882695
2844,42,left_hand,11,0.24907423756510785,0.5575671740983198
2845,42,left_hand,12,0.2562888920557347,0.5381612663516867
2846,42,left_hand,13,0.23629972100953625,0.4979946084110134
2847,42,left_hand,14,0.217985469288442,0.5641625207784086
2848,42,left_hand,15,0.22343278561920601,0.5545460900237622
2849,42,left_hand,16,0.22806410483142517,0.5268992907636727
2850,42,left_hand,17,0.21811865896380675,0.5101464745700994
2851,42,left_hand,18,0.2029532058217328,0.5498311440525089
2852,42,left_hand,19,0.21945787921600643,0.5447796802833523
2853,42,left_hand,20,0.22112467912566278,0.5204487289875225
2854,42,right_hand,0,0.5662183027084873,0.6251636259789962
2855,42,right_hand,1,0.5350558612403361,0.6198458016277394
2856,42,right_hand,2,0.5068677448447853,0.6403860542364362
2857,42,right_hand,3,0.49869412761084553,0.6668923376500827
2858,42,right_hand,4,0.5043684937163673,0.685611996202773
2859,42,right_hand,5,0.5253318187675342,0.6286515057651129
2860,42,right_hand,6,0.5102351089854437,0.6791165629094671
2861,42,right_hand,7,0.505136527650957,0.6751493250107231
2862,42,right_hand,8,0.5212606273002448,0.6652285150429676
2863,42,right_hand,9,0.5489783439897729,0.6291250751476622
2864,42,right_hand,10,0.5238289032085477,0.6970991009121885
2865,42,right_hand,11,0.5356990720903394,0.6684541545427253
2866,42,right_hand,12,0.5334336219031934,0.6655966472650765
2867,42,right_hand,13,0.5618393945892458,0.642247965990048
2868,42,right_hand,14,0.5448557209237819,0.6881479316586473
2869,42,right_hand,15,0.5424042265577367,0.67708054856818
2870,42,right_hand,16,0.5485404242917218,0.6571137914446877
2871,42,right_hand,17,0.579077283241464,0.6533368808512126
2872,42,right_hand,18,0.5596919376461685,0.6874715886305116
2873,42,right_hand,19,0.5711537171043081,0.6786724634134228
2874,42,right_hand,20,0.5717494826439469,0.6665498873062154
2875,43,right_head,1,0.5380588228074205,0.23876278696816508
2876,43,right_head,2,0.5220507620534706,0.2291561192793827
2877,43,right_head,3,0.5059114033933173,0.2352190718749911
2878,43,right_head,7,0.47879043287263334,0.26399590476934953
2879,43,right_head,9,0.5079694543438591,0.31606797491258865
2880,43,left_head,0,0.553253574265407,0.27088049042519746
2881,43,left_head,4,0.5812130986244273,0.24916347921026602
2882,43,left_head,5,0.5950355518550892,0.25230708885323216
2883,43,left_head,6,0.6075929821020478,0.2546601746960806
2884,43,left_head,8,0.6076985155662781,0.28425088746864824
2885,43,left_head,10,0.5543746270327258,0.3218156262570875
2886,43,right_arm,11,0.3382143953802095,0.41239823954086285
2887,43,right_arm,13,0.10338358834591141,0.7165748422864433
2888,43,right_arm,15,0.2518425241964528,0.547835134397623
2889,43,right_arm,17,0.27656539385727463,0.5284310480638899
2890,43,right_arm,19,0.3067490577274601,0.4946608731503618
2891,43,right_arm,21,0.3049608889525689,0.5117274511831946
2892,43,right_arm,23,0.25313815143080765,0.8489045313297535
2893,43,left_arm,12,0.6039392380616218,0.5027944373286622
2894,43,left_arm,14,0.6058159459962035,0.8786854182808781
2895,43,left_arm,16,0.5959806619379581,0.6758481016158867
2896,43,left_arm,18,0.6007464449638784,0.6415804274846286
2897,43,left_arm,20,0.5946714410252382,0.6025194367689978
2898,43,left_arm,22,0.5931421673251477,0.6215024060356148
2899,43,left_arm,24,0.4212606780841013,0.912106348553466
2900,43,left_hand,0,0.25348854082591965,0.46428729206741626
2901,43,left_hand,1,0.28069773499363615,0.4913729123154946
2902,43,left_hand,2,0.284456020919458,0.5433307370662978
2903,43,left_hand,3,0.25117570131989586,0.5796395524166658
2904,43,left_hand,4,0.23745234227059156,0.6071753043246113
2905,43,left_hand,5,0.27866217877452093,0.5032247425906295
2906,43,left_hand,6,0.25617807173217,0.5742871246539921
2907,43,left_hand,7,0.26094087727876536,0.5626536597362622
2908,43,left_hand,8,0.27020822945983214,0.5433610087558707
2909,43,left_hand,9,0.2595101793742731,0.5122619412654285
2910,43,left_hand,10,0.23524020983245056,0.5685424706452656
2911,43,left_hand,11,0.24307901432161313,0.5567874365776342
2912,43,left_hand,12,0.25443020050171394,0.5365672923457374
2913,43,left_hand,13,0.23796759260795072,0.506672420855882
2914,43,left_hand,14,0.22799826081791527,0.5568470759538244
2915,43,left_hand,15,0.2226436479140896,0.5526997818574456
2916,43,left_hand,16,0.23459677984575059,0.5310354774993428
2917,43,left_hand,17,0.20853522251202275,0.5065264274551892
2918,43,left_hand,18,0.21051997386809387,0.5455498987437394
2919,43,left_hand,19,0.21664327773385564,0.542085104123852
2920,43,left_hand,20,0.22457213370688153,0.523055116986325
2921,43,right_hand,0,0.5701687835217465,0.6168469947442317
2922,43,right_hand,1,0.5442405727775612,0.6221150131390855
2923,43,right_hand,2,0.508579198081256,0.6353132389144676
2924,43,right_hand,3,0.493554544821344,0.6496242020527309
2925,43,right_hand,4,0.4969188206451973,0.6821764034849651
2926,43,right_hand,5,0.5246461269419042,0.6309165736793623
2927,43,right_hand,6,0.5007898725549539,0.6848252107877363
2928,43,right_hand,7,0.5129594480655676,0.6763388264504977
2929,43,right_hand,8,0.5204487394301232,0.6487293717935719
2930,43,right_hand,9,0.5397039615552262,0.6283452754747144
2931,43,right_hand,10,0.5203573051982204,0.6896138638899447
2932,43,right_hand,11,0.5286104880963712,0.6810608498298751
2933,43,right_hand,12,0.5276276506159701,0.662646667595477
2934,43,right_hand,13,0.5537003298335016,0.6388767446996247
2935,43,right_hand,14,0.5434558822416306,0.6890042399699681
2936,43,right_hand,15,0.5469281777621278,0.682816072624174
2937,43,right_hand,16,0.5376640266579198,0.6598712670903545
2938,43,right_hand,17,0.5775615976784513,0.6452246551461817
2939,43,right_hand,18,0.5653390427837469,0.6851755352157449
2940,43,right_hand,19,0.5571046640196166,0.6757713384635793
2941,43,right_hand,20,0.5727468441159685,0.6682769299273928
2942,44,right_head,1,0.5378552397323112,0.22992673986448517
2943,44,right_head,2,0.5202578058861207,0.23158697672928788
2944,44,right_head,3,0.5116832108037015,0.23260038377163347
2945,44,right_head,7,0.46664361727449843,0.25300694866565177
2946,44,right_head,9,0.5093221959178819,0.31686714376945935
2947,44,left_head,0,0.5525897855796973,0.27362648180608573
2948,44,left_head,4,0.5814934023295215,0.23351701113623266
2949,44,left_head,5,0.5946351821789315,0.24047706582343778
2950,44,left_head,6,0.5972862831097115,0.24627292110071589
2951,44,left_head,8,0.6010278075166114,0.281733106455046
2952,44,left_head,10,0.5683328883697127,0.3124239236998039
2953,44,right_arm,11,0.33381879574162066,0.4108222642250472
2954,44,right_arm,13,0.11151684071075582,0.714104060159371
2955,44,right_arm,15,0.23755346804013763,0.5584388537745097
2956,44,right_arm,17,0.26334994645308885,0.5458303802575012
2957,44,right_arm,19,0.3003455552023878,0.4946480628908263
2958,44,right_arm,21,0.2970485317961882,0.5239387840995546
2959,44,right_arm,23,0.2515107630615444,0.848443315746129
2960,44,left_arm,12,0.606473342402256,0.5070654572986775
2961,44,left_arm,14,0.6094474333610481,0.878602979965725
2962,44,left_arm,16,0.5976147022217815,0.6696538121918397
2963,44,left_arm,18,0.5963688856070903,0.6460888746581989
2964,44,left_arm,20,0.5949279199167691,0.5920596327921263
2965,44,left_arm,22,0.5838179175010054,0.6015747578655835
2966,44,left_arm,24,0.41895180724377057,0.9087790704623234
2967,44,left_hand,0,0.25828812220254826,0.4696300235152796
2968,44,left_hand,1,0.2818730362057831,0.4923561978621921
2969,44,left_hand,2,0.27269412000735005,0.5425540249433829
2970,44,left_hand,3,0.26435960680299264,0.5870940282451209
2971,44,left_hand,4,0.24358408562442493,0.6066749212598961
2972,44,left_hand,5,0.28376882265009984,0.5046836134261596
2973,44,left_hand,6,0.25458749190374685,0.5713932583132414
2974,44,left_hand,7,0.26050564421902744,0.5639528302794676
2975,44,left_hand,8,0.2666170323178918,0.544645287162893
2976,44,left_hand,9,0.26598575460397933,0.49608470265370663
2977,44,left_hand,10,0.24376931495647616,0.5684775975385572
2978,44,left_hand,11,0.24589474831669408,0.5577544036705134
2979,44,left_hand,12,0.2435271799150727,0.540511278253633
2980,44,left_hand,13,0.2352996223262754,0.495385150136476
2981,44,left_hand,14,0.22592141282913006,0.5626267400294601
2982,44,left_hand,15,0.22598745715756743,0.5526630363538682
2983,44,left_hand,16,0.24257642306261287,0.5338696725496924
2984,44,left_hand,17,0.2122319916277909,0.5154954921026755
2985,44,left_hand,18,0.21316116457206682,0.5504260621855559
2986,44,left_hand,19,0.21970513261352373,0.5435936125342467
2987,44,left_hand,20,0.21901905919331963,0.53434038764914
2988,44,right_hand,0,0.5696199892067562,0.6223203166880077
2989,44,right_hand,1,0.5427850810484314,0.622161439761419
2990,44,right_hand,2,0.5166022170138346,0.6298718319672441
2991,44,right_hand,3,0.4977323805966234,0.6554710707358692
2992,44,right_hand,4,0.502613657993637,0.6908817432937225
2993,44,right_hand,5,0.5251802955472678,0.6281372029182449
2994,44,right_hand,6,0.5039675605494977,0.6792554140699495
2995,44,right_hand,7,0.5120338106934547,0.6751281738631325
2996,44,right_hand,8,0.5218589467577299,0.6577154325080309
2997,44,right_hand,9,0.5489992946161428,0.6295248531368051
2998,44,right_hand,10,0.523100452643138,0.6906137914767551
2999,44,right_hand,11,0.5286431180766586,0.6817586606197786
3000,44,right_hand,12,0.5355518638321097,0.6573800646384836
3001,44,right_hand,13,0.551813118605177,0.6350465525230654
3002,44,right_hand,14,0.5397413117623677,0.6929331769894426
3003,44,right_hand,15,0.5532066308704991,0.6783684569480016
3004,44,right_hand,16,0.5491877451706888,0.6601677429462559
3005,44,right_hand,17,0.5804930781324901,0.64967984875447
3006,44,right_hand,18,0.5577401137652752,0.6829210368643308
3007,44,right_hand,19,0.5606986068568768,0.6772889665849635
3008,44,right_hand,20,0.5732074723602233,0.6677203785045996
3009,45,right_head,1,0.5373782519590099,0.23666205268988436
3010,45,right_head,2,0.5241442077011821,0.23029462397305825
3011,45,right_head,3,0.5122855273925021,0.23685914302456426
3012,45,right_head,7,0.4683610051022349,0.2528495476241398
3013,45,right_head,9,0.5197635540296799,0.3173798696409701
3014,45,left_head,0,0.5632841447905386,0.26978454081285086
3015,45,left_head,4,0.5850698657401997,0.24195389250745922
3016,45,left_head,5,0.5928235583729051,0.24483740644820742
3017,45,left_head,6,0.6002737844710706,0.25440890661604365
3018,45,left_head,8,0.607359841821429,0.2705841732845171
3019,45,left_head,10,0.5633452540606069,0.31479618647491947
3020,45,right_arm,11,0.33941639677383784,0.4061504481720818
3021,45,right_arm,13,0.10942200953183415,0.7067344124985074
3022,45,right_arm,15,0.2393758036483651,0.5476125760620933
3023,45,right_arm,17,0.26198395197793045,0.54656444399752
3024,45,right_arm,19,0.29648071949863875,0.49049368116508907
3025,45,right_arm,21,0.2890072143342818,0.5209213773080141
3026,45,right_arm,23,0.25279328311191396,0.8421998839626316
3027,45,left_arm,12,0.6034482202460726,0.5056439011701145
3028,45,left_arm,14,0.6140909368803985,0.8641257450878602
3029,45,left_arm,16,0.6057743049399453,0.6619740057836435
3030,45,left_arm,18,0.599932620312484,0.6372211696827933
3031,45,left_arm,20,0.5778010516020098,0.5961623648829752
3032,45,left_arm,22,0.5807466187260252,0.609110839513996
3033,45,left_arm,24,0.41640960711702935,0.9039196678131968
3034,45,left_hand,0,0.2615989064354851,0.4705579652215831
3035,45,left_hand,1,0.2746063602451029,0.4914445502464141
3036,45,left_hand,2,0.28220622020225905,0.5289337619872707
3037,45,left_hand,3,0.26450712403996657,0.5858304871481832
3038,45,left_hand,4,0.23359456989024444,0.6028175651510246
3039,45,left_hand,5,0.28738795413798646,0.513403698153489
3040,45,left_hand,6,0.2634670213924585,0.5705592142140196
3041,45,left_hand,7,0.26867165739655263,0.5594938933088064
3042,45,left_hand,8,0.27273335146546585,0.5423677803626669
3043,45,left_hand,9,0.2539203246537678,0.5022272669414912
3044,45,left_hand,10,0.2468413800869844,0.5702989371019557
3045,45,left_hand,11,0.24817308260629897,0.5612932769028549
3046,45,left_hand,12,0.25398506955469036,0.5347298385941749
3047,45,left_hand,13,0.23644093206741992,0.4988181143400816
3048,45,left_hand,14,0.23148613592338949,0.5559864081310204
3049,45,left_hand,15,0.22743195873275582,0.5570494135633867
3050,45,left_hand,16,0.23451309104449405,0.5269624305384976
3051,45,left_hand,17,0.21364403791438777,0.4993617295347671
3052,45,left_hand,18,0.20667562491935018,0.5514124870033338
3053,45,left_hand,19,0.21306493195089313,0.5404219008382793
3054,45,left_hand,20,0.22088353373102385,0.5218339099552894
3055,45,right_hand,0,0.5613478936813123,0.6218322528848713
3056,45,right_hand,1,0.5360926903565902,0.6212749627692699
3057,45,right_hand,2,0.512564103708181,0.6356793604245088
3058,45,right_hand,3,0.505478322536711,0.6554899917336017
3059,45,right_hand,4,0.49867822908422554,0.6795737093381781
3060,45,right_hand,5,0.518331303077505,0.624135198063508
3061,45,right_hand,6,0.5045328607167872,0.6786148440266724
3062,45,right_hand,7,0.5139682201828332,0.6684657827461534
3063,45,right_hand,8,0.5178538257270406,0.6516924376668815
3064,45,right_hand,9,0.5450365513977735,0.6223784286594337
3065,45,right_hand,10,0.5250834366037601,0.6860778752642038
3066,45,right_hand,11,0.5262143122105638,0.678450515626002
3067,45,right_hand,12,0.5361985478605433,0.6551582163261817
3068,45,right_hand,13,0.5648873438575852,0.6351244519369975
3069,45,right_hand,14,0.5399835890324545,0.6867581107690182
3070,45,right_hand,15,0.542441665355329,0.6694662362618927
3071,45,right_hand,16,0.5566761448411738,0.6583356755382765
3072,45,right_hand,17,0.5766860353410107,0.6367726061161191
3073,45,right_hand,18,0.5626213093446523,0.6938704611616957
3074,45,right_hand,19,0.5692760141465969,0.6776073690223476
3075,45,right_hand,20,0.5700697639763243,0.6533429856657177
3076,46,right_head,1,0.5403934982149623,0.22983292514702827
3077,46,right_head,2,0.5242241702671602,0.2371368113706501
3078,46,right_head,3,0.5096401667006701,0.22164059610482958
3079,46,right_head,7,0.4728419992631745,0.24600822970360406
3080,46,right_head,9,0.5136804876293952,0.3178784477513221
3081,46,left_head,0,0.5561766084059164,0.26607628870692146
3082,46,left_head,4,0.5884115154250706,0.2373889820295109
3083,46,left_head,5,0.5929853707539862,0.23919271411545553
3084,46,left_head,6,0.6120161515966881,0.2459510384911058
3085,46,left_head,8,0.6097049529296835,0.2738334765448235
3086,46,left_head,10,0.5669014667558797,0.3162162595889604
3087,46,right_arm,11,0.3337184575285883,0.40795241582780595
3088,46,right_arm,13,0.10579768921354202,0.7049313726704399
3089,46,right_arm,15,0.2464897809004313,0.535627917609626
3090,46,right_arm,17,0.2610184688626801,0.5352017346082304
3091,46,right_arm,19,0.2954554505180328,0.5031544636837236
3092,46,right_arm,21,0.28993381212359826,0.5153174691158563
3093,46,right_arm,23,0.2552345476084167,0.8529931366898804
3094,46,left_arm,12,0.6145356728621603,0.5005419516391952
3095,46,left_arm,14,0.6139187334557972,0.8682653319490241
3096,46,left_arm,16,0.5981698021161385,0.6744382832434784
3097,46,left_arm,18,0.5971725464952283,0.6509976314378602
3098,46,left_arm,20,0.5851055024958322,0.5976824121981348
3099,46,left_arm,22,0.5791913266375037,0.6104492093299191
3100,46,left_arm,24,0.423622508086833,0.9534665500560866
3101,46,left_hand,0,0.2510300371865347,0.4634142656488096
3102,46,left_hand,1,0.26839287648775356,0.49758528185823026
3103,46,left_hand,2,0.2847725857232897,0.5346658037546598
3104,46,left_hand,3,0.2585177843183972,0.5825742043280377
3105,46,left_hand,4,0.23692526672430878,0.6008616364146333
3106,46,left_hand,5,0.295824238723954,0.5078383932144495
3107,46,left_hand,6,0.2675314250943919,0.5706613569191281
3108,46,left_hand,7,0.2681621952716585,0.5701052516819781
3109,46,left_hand,8,0.27083550700191994,0.5447049132980971
3110,46,left_hand,9,0.2609896623629998,0.49470367818767624
3111,46,left_hand,10,0.24448646462526272,0.5593995144007905
3112,46,left_hand,11,0.24102653218007444,0.5623416218843844
3113,46,left_hand,12,0.25560389786541515,0.5354872094155639
3114,46,left_hand,13,0.240915939614282,0.49869661448613356
3115,46,left_hand,14,0.22876068559896015,0.5534499307961308
3116,46,left_hand,15,0.23153160688281263,0.5522539776444113
3117,46,left_hand,16,0.22391932196996503,0.5278327460748095
3118,46,left_hand,17,0.2164440350086104,0.5020228685824529
3119,46,left_hand,18,0.20883302712494836,0.5607594768877975
3120,46,left_hand,19,0.21272313538255336,0.5480632804098851
3121,46,left_hand,20,0.2152726378314961,0.5282971942814942
3122,46,right_hand,0,0.5721853598042725,0.6267282047427596
3123,46,right_hand,1,0.5483373298896257,0.6197090000239213
3124,46,right_hand,2,0.5135739658153916,0.6311819836567805
3125,46,right_hand,3,0.5027152243778594,0.657903301412298
3126,46,right_hand,4,0.5013811279897814,0.6742992170598755
3127,46,right_hand,5,0.5236605797703059,0.6289595645653037
3128,46,right_hand,6,0.4998114370256542,0.6773277554831825
3129,46,right_hand,7,0.5016961314245681,0.6791153143496301
3130,46,right_hand,8,0.5260781495902666,0.6604686179397946
3131,46,right_hand,9,0.5406195421915125,0.6346020022865715
3132,46,right_hand,10,0.5227289679980909,0.6894228690921923
3133,46,right_hand,11,0.5335945315895685,0.6771455274252135
3134,46,right_hand,12,0.5413471704595407,0.6607456650672122
3135,46,right_hand,13,0.5713921143167123,0.6406209303568573
3136,46,right_hand,14,0.5389945216767578,0.6885178919181879
3137,46,right_hand,15,0.5444439613533101,0.6798945630730497
3138,46,right_hand,16,0.5526522540786778,0.6573931989381585
3139,46,right_hand,17,0.5758970758051474,0.6438747890133426
3140,46,right_hand,18,0.5695106509900528,0.6826324813214482
3141,46,right_hand,19,0.5559773280708094,0.6777005093984063
3142,46,right_hand,20,0.5608471041059747,0.6580591712811991
3143,47,right_head,1,0.5444746444815514,0.22016691434140265
3144,47,right_head,2,0.5227291934712553,0.22041844711321049
3145,47,right_head,3,0.516059298193998,0.22301648416412925
3146,47,right_head,7,0.4761884156679699,0.24211439995622683
3147,47,right_head,9,0.513556513720821,0.303482580193129
3148,47,left_head,0,0.5578621388697624,0.25929553251303494
3149,47,left_head,4,0.5841906054126204,0.23589923357277878
3150,47,left_head,5,0.5936155479113815,0.23547169217565586
3151,47,left_head,6,0.605462543426391,0.24290410423764566
3152,47,left_head,8,0.6171381052947646,0.262981432139892
3153,47,left_head,10,0.5770747104069152,0.3142910888814402
3154,47,right_arm,11,0.3358885517532564,0.4077542880848224
3155,47,right_arm,13,0.10926644282490247,0.7174551289706386
3156,47,right_arm,15,0.23896643174484142,0.5482401560604789
3157,47,right_arm,17,0.27031007878148106,0.5441120617675106
3158,47,right_arm,19,0.30144800947633565,0.5015079781998178
3159,47,right_arm,21,0.29187961206605106,0.5223661249917826
3160,47,right_arm,23,0.2496570906981316,0.8519988711872635
3161,47,left_arm,12,0.6103286129085936,0.5001216558536025
3162,47,left_arm,14,0.6133844942221875,0.8777642531089936
3163,47,left_arm,16,0.5990250300756651,0.6776996394251775
3164,47,left_arm,18,0.5983162800906555,0.657121919308873
3165,47,left_arm,20,0.5856998587822925,0.6106806541257341
3166,47,left_arm,22,0.5727214071422968,0.6135817445382185
3167,47,left_arm,24,0.4214590883357763,0.9591110217813901
3168,47,left_hand,0,0.2620416312011482,0.46299043082921987
3169,47,left_hand,1,0.2736517997958372,0.4883568891246166
3170,47,left_hand,2,0.2772753261870906,0.5376158522203572
3171,47,left_hand,3,0.2627679965468196,0.5744685235443993
3172,47,left_hand,4,0.24407324164585895,0.600297278025543
3173,47,left_hand,5,0.29217799299721103,0.5127667137897672
3174,47,left_hand,6,0.27528498328898854,0.5686281999827116
3175,47,left_hand,7,0.26731425636495565,0.5618603192655452
3176,47,left_hand,8,0.2727766154781821,0.5503697090755146
3177,47,left_hand,9,0.2587794327166867,0.49675749447292283
3178,47,left_hand,10,0.24866252528982855,0.5719953139369042
3179,47,left_hand,11,0.2452300112081057,0.554889167050561
3180,47,left_hand,12,0.25326847039642597,0.5327436350191832
3181,47,left_hand,13,0.24104861339349778,0.5001393217459827
3182,47,left_hand,14,0.23134198642044249,0.5628676091001334
3183,47,left_hand,15,0.23477087665109855,0.5440576863909341
3184,47,left_hand,16,0.23826232038996079,0.5225266477767823
3185,47,left_hand,17,0.2192903647999804,0.5010565150032835
3186,47,left_hand,18,0.20709021851884094,0.5448145817380192
3187,47,left_hand,19,0.21556224858843467,0.5370419212599106
3188,47,left_hand,20,0.2158815262808205,0.5242145115271032
3189,47,right_hand,0,0.5712268326407205,0.6193390366212612
3190,47,right_hand,1,0.5337646060723954,0.6206704040081293
3191,47,right_hand,2,0.5167876588810798,0.6236441725983327
3192,47,right_hand,3,0.5103933405165895,0.6589650995414525
3193,47,right_hand,4,0.5095594421948532,0.6832628146417978
3194,47,right_hand,5,0.5251064237213712,0.6164543402565804
3195,47,right_hand,6,0.5004089965938987,0.680193866506354
3196,47,right_hand,7,0.5082746750420667,0.6776741257414808
3197,47,right_hand,8,0.5182531543431272,0.6729107174769999
3198,47,right_hand,9,0.5403618814060439,0.6287844984462262
3199,47,right_hand,10,0.5262182792887191,0.6776363491904921
3200,47,right_hand,11,0.5317893190234677,0.6813711296576997
3201,47,right_hand,12,0.5320470735788042,0.664869183770073
3202,47,right_hand,13,0.5702669132235695,0.6350571139371651
3203,47,right_hand,14,0.54422782218863,0.682125894116231
3204,47,right_hand,15,0.5507338774288433,0.6805626329646842
3205,47,right_hand,16,0.553404247655116,0.6596986003629367
3206,47,right_hand,17,0.5818601657589961,0.6412433936515951
3207,47,right_hand,18,0.5562283301786365,0.6798016261236651
3208,47,right_hand,19,0.5618034202702207,0.6789177324834571
3209,47,right_hand,20,0.571477545605041,0.6566890163418854
3210,48,right_head,1,0.5460905892927115,0.2215906450613047
3211,48,right_head,2,0.5259752959118085,0.21777455557626416
3212,48,right_head,3,0.5154847244479139,0.21909665953717525
3213,48,right_head,7,0.47019691992906143,0.2406690915758615
3214,48,right_head,9,0.5055969480180609,0.29928606130687607
3215,48,left_head,0,0.5537236891151088,0.26458103866742
3216,48,left_head,4,0.5778703863822071,0.23657211839428202
3217,48,left_head,5,0.5953691344772853,0.23330192626770205
3218,48,left_head,6,0.6004846410084643,0.24363724806216489
3219,48,left_head,8,0.6034649458385148,0.2697775648339169
3220,48,left_head,10,0.5632168932224494,0.3156956743634779
3221,48,right_arm,11,0.33437469317060353,0.41318867787406277
3222,48,right_arm,13,0.10902697969549272,0.7104942631256584
3223,48,right_arm,15,0.24906743545717938,0.5438010108272614
3224,48,right_arm,17,0.272620883998573,0.5433607444733295
3225,48,right_arm,19,0.29618413069034843,0.5019480977061324
3226,48,right_arm,21,0.28831452376346145,0.5178013439137586
3227,48,right_arm,23,0.24748903121018487,0.8598273857622003
3228,48,left_arm,12,0.6089401207284819,0.5045725624623345
3229,48,left_arm,14,0.6181663260596534,0.8768564854785704
3230,48,left_arm,16,0.6036766302811519,0.6733311019191734
3231,48,left_arm,18,0.5955916124856846,0.642958245390202
3232,48,left_arm,20,0.5834006221495401,0.6085784676204891
3233,48,left_arm,22,0.5886344668541837,0.6129981020948839
3234,48,left_arm,24,0.4182489480746684,0.9656254473201613
3235,48,left_hand,0,0.25674598337130605,0.4758506684914945
3236,48,left_hand,1,0.2709627157548382,0.4950748288166614
3237,48,left_hand,2,0.28494079638551906,0.532613738615218
3238,48,left_hand,3,0.279368059945327,0.5586216309314134
3239,48,left_hand,4,0.2656046122289366,0.5930046443896398
3240,48,left_hand,5,0.2898890454376516,0.5004445548022716
3241,48,left_hand,6,0.28129824674573056,0.5709132057248455
3242,48,left_hand,7,0.26471046981975543,0.5809573123522243
3243,48,left_hand,8,0.2595192170732471,0.5699697562792486
3244,48,left_hand,9,0.2689895370003883,0.4958514167331354
3245,48,left_hand,10,0.2493031000104496,0.5734638020486066
3246,48,left_hand,11,0.2531188388729765,0.5678047286854856
3247,48,left_hand,12,0.24899907899546095,0.5439558396947546
3248,48,left_hand,13,0.24852125130800876,0.49336576663621823
3249,48,left_hand,14,0.24025801861508464,0.5610118068918379
3250,48,left_hand,15,0.2398296828159949,0.5531436316434742
3251,48,left_hand,16,0.24155292109381424,0.5273087774371114
3252,48,left_hand,17,0.22707442122240126,0.49504955149174235
3253,48,left_hand,18,0.2233096244277392,0.5405162223164477
3254,48,left_hand,19,0.23138478667794857,0.5406014392964623
3255,48,left_hand,20,0.22945228444153534,0.5265126328689906
3256,48,right_hand,0,,
3257,48,right_hand,1,,
3258,48,right_hand,2,,
3259,48,right_hand,3,,
3260,48,right_hand,4,,
3261,48,right_hand,5,,
3262,48,right_hand,6,,
3263,48,right_hand,7,,
3264,48,right_hand,8,,
3265,48,right_hand,9,,
3266,48,right_hand,10,,
3267,48,right_hand,11,,
3268,48,right_hand,12,,
3269,48,right_hand,13,,
3270,48,right_hand,14,,
3271,48,right_hand,15,,
3272,48,right_hand,16,,
3273,48,right_hand,17,,
3274,48,right_hand,18,,
3275,48,right_hand,19,,
3276,49,right_head,1,0.5403528775712768,0.2275598199375035
